ra,dec,redshift,brightness,richness,total_N,gal_id,cluster_id
150.10402803,1.69612521,1.8272,-21.77,8,68,271079.0,2544
149.99132083,2.04340239,1.8273,-22.73,10,91,489050.0,954
149.91538066,2.14433842,1.8317,-21.71,8,73,554260.0,5179
149.96515391,1.85505972,1.8319,-20.62,9,52,370381.0,5228
149.69556874,1.69153576,1.8353,-22.51,9,71,268689.0,5288
149.87538615,2.66011797,1.8354,-22.14,8,58,896073.0,2823
149.71913472,2.22537058,1.8355,-21.91,10,51,609096.0,4365
150.16579504,2.19441983,1.837,-22.74,10,54,588371.0,2008
149.90766875,2.3589179,1.8379,-23.24,10,60,698761.0,926
149.64075252,1.7862163,1.8402,-22.24,10,67,326550.0,4020
150.65918430000005,2.16964422,1.8404,-22.92,12,56,572028.0,3682
150.00632466,2.29462067,1.8405,-22.63,8,67,654860.0,1980
150.00987982,2.18191338,1.8407,-22.18,11,73,579556.0,2423
150.28845632,2.32339478,1.8407,-21.33,8,76,673519.0,3669
150.06223957,1.75378834,1.8411,-23.19,8,58,307130.0,4404
150.08200478,2.24170691,1.8411,-21.95,14,58,619853.0,3278
150.47684557,2.54438823,1.8412,-22.61,8,75,820198.0,1987
149.63737671,2.75538847,1.8428,-22.22,8,58,956279.0,2896
150.11531412,2.11572613,1.8442,-23.28,12,71,535369.0,966
150.13359733,2.16981448,1.8445,-22.2,8,55,571554.0,785
150.04643148,2.26709413,1.8464,-22.02,11,95,637112.0,2724
150.16729386,2.2960247000000003,1.8471,-21.3,8,71,655718.0,3627
150.17924562,2.23369228,1.8476,-21.58,9,53,614898.0,1570
150.23746684,2.20388891,1.8479,-21.03,9,53,594051.0,1920
150.0038155,2.15072322,1.848,-22.35,10,66,558716.0,2720
150.02984706,2.67971735,1.8481,-22.14,10,63,909406.0,4749
150.08418669,2.22975029,1.8485,-20.99,8,59,611754.0,2453
149.98789927,2.37311204,1.8488,-22.58,8,51,708277.0,2779
150.10803483,2.04678124,1.8491,-22.74,9,60,491149.0,4121
150.34135018,2.06203467,1.8502,-21.83,8,89,501124.0,2445
150.12193121,2.1792349,1.8512,-23.91,8,73,578724.0,1483
149.90791074,2.13515742,1.8514,-22.66,8,79,548370.0,4605
150.25840763,2.2927037999999995,1.8523,-21.65,10,78,653502.0,2476
150.08344616,2.28577881,1.8526,-22.85,10,80,649594.0,4434
150.34985514,1.812898,1.8533,-23.1,9,73,344584.0,2464
149.85230072,2.5497874,1.8538,-22.6,9,73,823864.0,2431
150.09406298,2.24590497,1.8547,-22.39,10,67,623330.0,3158
150.21126633,2.69470693,1.8548,-22.9,9,57,918873.0,4750
150.2884726,2.25276355,1.8554,-23.06,8,90,627971.0,3716
150.01302092,2.32770243,1.8555,-20.82,8,73,676611.0,1945
150.29964741,2.40608565,1.8555,-22.65,12,68,729581.0,4090
150.43247033,2.08827976,1.859,-22.83,10,52,518299.0,3047
150.13190411,2.23178581,1.8596,-21.3,8,95,613254.0,2108
150.10732017,2.24774259,1.8607,-21.98,12,102,624008.0,949
150.33207853,2.10421873,1.8614,-23.21,10,52,528242.0,3790
150.04426842,2.33537313,1.8615,-23.38,8,67,682993.0,2687
150.11573346,2.02444891,1.8617,-21.74,8,62,476852.0,2333
150.01871899,2.09230325,1.8619,-22.36,10,96,520302.0,1020
150.09435804,2.22369633,1.8624,-21.21,9,87,607548.0,2302
150.11035323,2.07080251,1.8624,-21.62,8,78,506222.0,2304
150.16691757,2.23581013,1.8641,-22.81,10,61,616812.0,564
150.65040182,2.33732706,1.8646,-21.56,9,52,683557.0,4221
149.99175333,2.02243246,1.8657,-22.11,12,63,475883.0,2312
150.11711057,2.11608653,1.8659,-21.96,11,63,535229.0,3516
150.32403701,2.08146209,1.8666,-22.54,8,59,513770.0,2765
149.89644474,2.2410392000000003,1.8674,-22.16,8,61,619308.0,4613
149.89970188,1.88556633,1.8702,-21.84,11,79,390341.0,2375
150.36015552,2.40020138,1.8703,-20.95,11,96,725307.0,3937
149.9250011,2.04297302,1.8714,-22.05,8,55,488383.0,1573
149.84360147,2.3342292000000002,1.8722,-21.76,8,52,682036.0,2343
149.53488122,2.60974681,1.874,-22.73,10,73,863301.0,5082
150.02823184,2.27739251,1.8741,-22.63,15,66,644067.0,226
149.77578533,1.71379068,1.8745,-24.17,9,59,283245.0,4220
150.38213736,1.86956695,1.8745,-23.58,8,85,380884.0,1624
150.0303215,2.27834386,1.8757,-22.68,14,86,644432.0,198
150.01857944,2.31457427,1.8772,-21.38,9,76,667754.0,2516
149.99105129,2.02508904,1.8774,-21.74,9,56,477171.0,5349
149.99137622,2.0520374,1.8776,-22.33,10,84,494449.0,353
149.78956062,2.10991086,1.8778,-22.05,8,61,532089.0,3394
149.50488767,2.24795151,1.8779,-21.95,8,51,624299.0,5014
149.78049405,2.11640892,1.8806,-21.54,8,58,535572.0,648
150.30158847,2.74871302,1.8821,-22.6,10,55,951683.0,2507
149.6263629,2.46008037,1.8825,-22.38,9,54,764749.0,4148
149.51746898,2.41994986,1.8833,-22.11,12,62,738373.0,5277
150.09473872,2.23989633,1.8833,-22.26,10,88,618756.0,53
150.02369173,2.28626823,1.8839,-21.68,8,87,649247.0,526
150.26902334,2.21118455,1.8848,-22.53,8,61,599030.0,4125
150.0334878,1.8757235,1.8854,-22.43,8,51,383946.0,4194
149.92436443,2.0612681,1.8861,-22.8,10,61,500462.0,5158
150.4058679,1.72704865,1.8862,-24.84,12,66,288024.0,3633
149.76998617,1.81424306,1.8869,-23.23,9,50,345608.0,1641
150.38769712,2.13798619,1.8874,-22.66,15,75,550241.0,3373
149.99111321,2.0097563000000003,1.8874,-22.26,8,58,467804.0,3866
149.92841416,2.18625007,1.8875,-22.43,8,86,582467.0,4230
150.3210554,2.34264502,1.8877,-20.64,11,57,687170.0,466
150.34373331,2.34423159,1.8877,-21.39,12,101,688221.0,1058
150.52304709999999,2.52695239,1.8881,-22.99,9,70,809313.0,4088
150.53022964,2.2944429,1.8887,-22.11,13,74,654831.0,3292
150.02502685,2.11941224,1.8904,-22.25,11,71,537442.0,829
150.3527241,2.45111049,1.8905,-23.19,11,72,759305.0,1138
149.87165033,1.8930921000000005,1.8905,-21.81,9,65,394980.0,4157
149.64838022,2.269874,1.8908,-21.68,8,74,638859.0,1788
149.73149627,1.80588046,1.8912,-21.8,8,63,339886.0,5244
149.98124896,2.05845706,1.8914,-21.71,11,90,498401.0,807
150.06563597,2.26100743,1.8915,-23.71,14,98,634164.0,1822
150.00989105,1.88114517,1.892,-22.75,9,61,387676.0,3586
150.00706248,2.73355816,1.8924,-22.36,12,56,943218.0,3799
149.90833761,2.05659512,1.8928,-22.96,9,58,498027.0,4284
150.01760018,2.25225384,1.8931,-21.44,8,69,626678.0,3811
150.37089686,1.92456698,1.8940000000000001,-22.07,9,51,415070.0,2854
150.02358056,2.36570662,1.8955,-23.22,13,53,703394.0,3525
149.63857794,2.45995122,1.8956,-22.16,8,54,764531.0,4503
150.27602583,2.13328203,1.8973,-21.11,9,62,546510.0,5116
149.87102326,1.93435376,1.8974,-22.57,9,71,421707.0,4100
150.05916536,2.33302993,1.8982,-21.73,9,82,680517.0,4888
149.63438407,1.98069841,1.8988,-22.02,9,78,450048.0,2232
150.02853577,2.26961628,1.8992,-22.6,11,81,639056.0,4865
150.28725894,2.14811219,1.9014,-22.88,10,81,556782.0,1115
149.85097879,1.79645862,1.9018,-23.09,10,73,334225.0,2241
149.85895559,1.77348758,1.9026,-22.21,8,63,318958.0,4317
150.29654056,2.35805793,1.9027,-23.12,14,65,698317.0,3338
150.20266802,2.05710903,1.903,-22.52,9,91,497622.0,2256
150.30837016,2.40484328,1.9034,-22.17,8,83,728335.0,4540
149.98319555,2.14084755,1.9035,-23.09,8,67,555673.0,4139
150.32966486,1.8702857,1.9035,-21.12,8,68,380481.0,1112
150.41574136,1.98677002,1.9036,-21.91,9,55,453785.0,3794
150.61623715,2.04349216,1.9038,-23.21,9,73,489348.0,2219
149.62398978,2.43799619,1.9042,-21.37,8,80,750148.0,2554
150.46447156,2.16426512,1.9052,-22.55,9,59,567904.0,2656
150.35272327,2.39745203,1.9057,-21.41,10,51,723804.0,3125
150.05664169,2.2734919,1.9058,-21.4,8,80,641233.0,4546
150.35646608,1.84232407,1.9058,-21.86,8,62,362520.0,2829
150.72220266,2.18961358,1.9067,-22.65,10,50,584849.0,4225
149.62313303,2.75316881,1.9069,-20.77,12,78,954397.0,4911
149.87917838,1.92232075,1.9080000000000001,-21.9,9,62,413907.0,4124
149.95829697,2.65975056,1.9080000000000001,-22.66,11,71,894808.0,3298
149.77355064,1.88404519,1.9081,-22.3,8,69,389422.0,4278
150.23399665,2.14387148,1.9081,-23.6,10,58,555044.0,4154
150.05427919,2.2331721,1.9083,-23.14,9,96,615042.0,2133
149.50422269,2.48617992,1.9083,-23.07,8,74,781970.0,3784
150.32272942,1.8706587,1.9086,-21.11,13,71,380522.0,4076
150.49263264,2.51508865,1.9088,-23.14,8,66,802092.0,5025
149.64619514,2.13078571,1.9092,-22.91,12,95,545247.0,1645
149.69461936,2.18319746,1.9105,-21.92,9,56,580408.0,1478
150.48275329,2.37790434,1.9113,-22.09,8,54,711367.0,4107
150.28390546,2.07153207,1.9124,-22.02,10,72,506962.0,2246
150.30442186,2.09441067,1.9126,-21.52,9,97,521282.0,1956
150.02674316,2.07724936,1.913,-21.0,10,56,510548.0,1517
150.64816583,2.00560055,1.9143,-22.19,8,77,465013.0,2250
150.50432103,2.43338315,1.9148,-22.55,8,67,747494.0,1589
150.67370775,2.17268591,1.9156,-21.31,8,66,573410.0,1908
150.13283702,2.05744824,1.9157,-23.54,8,74,499252.0,2543
149.54873266,2.6832916,1.9163,-21.61,9,64,910634.0,1490
150.42381716,2.14247739,1.9167,-23.2,9,90,553541.0,1896
150.15932880000003,2.29681669,1.9171,-22.33,9,64,656471.0,1167
150.19828628,2.41260358,1.9173,-22.56,12,69,734247.0,1169
149.94013898,1.9235018,1.9177,-21.75,9,66,414739.0,3617
149.65560680000004,2.28386444,1.9178,-21.86,10,72,648208.0,1930
150.39569094,2.14685471,1.9180000000000001,-22.67,13,65,556329.0,1157
150.39589016,2.71938614,1.9182,-22.28,14,80,934842.0,1931
150.30103352,2.05642394,1.9189,-22.16,9,106,497129.0,2049
149.89002576,2.40644665,1.9191,-22.34,8,53,729709.0,5311
150.26664902,2.14173517,1.9194,-22.48,10,73,552486.0,269
150.69107314,2.39988186,1.9195,-22.44,9,72,725700.0,3367
150.18215647,2.41450638,1.9202,-22.2,8,72,735147.0,4473
149.59353267,2.40663703,1.9203,-22.33,8,65,730427.0,4447
150.25261715,2.13416335,1.9205,-22.81,8,53,547494.0,1521
150.01656640000004,1.89146365,1.9208,-22.03,8,66,393898.0,4104
149.89942391,2.11313638,1.9215,-21.34,9,93,533094.0,428
149.66719775,2.19931927,1.9217,-22.39,10,59,591090.0,2211
150.17038471,2.4646958,1.9218,-21.91,8,70,767741.0,2915
150.34887124,2.05400091,1.9239,-21.41,8,67,495503.0,4982
149.73411815,1.70776562,1.9242,-22.55,9,71,278242.0,2870
150.00265594,2.1066465,1.9244,-22.1,8,71,529161.0,3728
150.52208000000005,2.32026202,1.925,-21.39,8,86,671899.0,1994
150.13290985,2.11552376,1.9256,-21.74,14,91,534953.0,714
149.66959979,2.21832937,1.9256,-21.17,8,93,603936.0,2059
149.54141982,2.61450456,1.9258,-21.98,13,57,866203.0,4093
150.02421324,2.3382561,1.9261,-22.8,8,86,686483.0,2167
150.08537012,1.68471778,1.9264,-21.87,8,68,263753.0,4430
149.66060367,1.71011322,1.9265,-21.46,11,63,279352.0,5085
150.28736493,2.38188744,1.9280000000000002,-23.36,8,59,714722.0,2677
149.70219392,1.66402757,1.9286,-22.81,11,58,250978.0,3628
149.65619778,2.3388926,1.9286,-21.23,9,55,684987.0,2917
149.54618141,2.18445901,1.9286,-22.27,9,101,581401.0,1170
150.16191792,2.7047543999999997,1.929,-23.01,10,59,926083.0,5200
149.86834949,1.86702456,1.9291,-21.84,10,52,378386.0,3348
149.90641129,1.86097452,1.9292,-21.77,8,58,374340.0,2542
149.50169164,2.42507696,1.9294,-22.88,9,83,742178.0,5276
149.54028033,2.52830172,1.9296,-22.59,8,60,809987.0,3574
150.30658607,2.36569616,1.9297,-21.02,12,82,703123.0,489
150.66821144,2.16224766,1.9297,-22.82,11,65,566800.0,2676
150.38724979,2.72315027,1.9301,-23.43,8,57,936639.0,3290
149.89590780000003,1.92180975,1.9303,-21.72,11,78,413114.0,3296
149.92560728,2.69890203,1.9305,-22.67,9,76,921812.0,2227
150.02983928,2.18172231,1.9314,-22.05,8,73,579370.0,1615
149.94285182,2.3035827999999996,1.9318,-21.5,8,98,660756.0,2556
150.63368035,2.42089908,1.933,-21.29,8,92,739040.0,4933
149.6997117,1.87025229,1.9331,-20.78,8,64,380543.0,2255
150.5819015,2.52376189,1.9339,-21.5,8,62,805908.0,4887
149.84040831,1.79599034,1.9340000000000002,-21.64,9,66,333479.0,646
149.56810643,2.60147524,1.9341,-22.28,14,65,857845.0,4149
149.65981868,2.27062156,1.9343,-22.85,9,50,639432.0,3523
150.25656872,1.83731818,1.9354,-21.73,10,70,359312.0,4445
150.0023762,1.8963464,1.9354,-22.86,8,84,397033.0,4155
150.01796807,1.75982402,1.9357,-22.09,8,68,310312.0,5018
149.88994428,2.19457856,1.9359,-21.77,10,92,587907.0,2103
150.16138889,2.23495378,1.9361,-23.07,9,75,615913.0,3048
150.50971307,2.35394676,1.9362,-20.93,8,54,694978.0,2699
150.70852056,2.35735135,1.9363,-23.16,8,72,698058.0,2176
150.51546234,2.55586834,1.9364,-21.85,16,76,828164.0,3041
150.57525087,2.04175619,1.9367,-21.66,8,68,487465.0,1706
150.29931666,2.3207826000000003,1.9367,-21.07,8,69,672128.0,1060
149.97705784,2.04823425,1.9369999999999998,-22.32,13,57,491943.0,1628
149.99991842,2.37544093,1.9379,-22.24,8,74,710177.0,152
150.14518152,1.71671653,1.9381,-20.83,9,51,283223.0,1651
150.15801649,2.29446337,1.9393,-22.39,15,80,654880.0,228
149.62624887,2.29122932,1.9394,-22.2,11,53,652391.0,1741
149.72803254,2.23307787,1.9394,-23.61,10,66,615375.0,2817
149.56377029,2.76471206,1.9399,-22.06,8,65,961663.0,5327
149.94259084,1.9332162,1.94,-21.97,13,62,420459.0,3217
150.02161192,2.13077288,1.9406,-20.96,8,100,544898.0,814
149.68900941,2.18924222,1.9407,-22.03,13,76,584491.0,255
150.47471006,2.31628557,1.9408,-22.28,10,70,669538.0,3406
149.91809425,2.31637316,1.9409999999999998,-22.28,9,52,669135.0,1528
149.52993974,2.10296809,1.9409999999999998,-21.57,10,65,526733.0,3232
149.73873591,2.2000688999999998,1.9415,-22.05,8,104,591958.0,5147
150.68021661,2.65870911,1.9416,-22.32,8,52,894468.0,3147
150.21326878,2.38735507,1.9423,-21.82,9,66,717506.0,1126
149.67424742,2.17409238,1.9427,-21.76,8,62,574515.0,4494
150.04506968,1.8742014999999999,1.9435,-21.46,10,52,383368.0,4110
149.82608191,1.80659955,1.9437,-21.78,11,63,341181.0,3015
149.76863137,1.81589622,1.9443,-22.02,9,56,346059.0,2229
150.31194196,2.12449292,1.9444,-21.75,8,90,540799.0,835
149.89875228,2.7148193,1.9448,-21.75,10,65,931611.0,1123
150.00866066,2.10045523,1.9449,-23.14,11,107,525720.0,852
150.20736467,2.07722918,1.9451,-21.96,9,67,511450.0,1102
149.84729706,1.80668058,1.9463,-21.71,11,50,340360.0,3097
149.74952045,1.85188967,1.9466,-22.82,10,80,368804.0,1576
149.67195135,1.90792789,1.9468,-23.67,10,53,405016.0,2716
150.61024203,2.37073553,1.9475,-21.62,9,87,706489.0,2725
149.92745539,1.91710058,1.9476,-24.44,10,93,410945.0,1142
149.93455789,2.67285487,1.9478,-22.65,14,73,904552.0,746
150.51801009,2.72656786,1.9479,-23.77,9,74,939157.0,1758
150.68319309,2.23174073,1.9480000000000002,-21.34,13,68,613077.0,4480
150.52478622,2.19888349,1.9482,-21.53,12,59,591117.0,815
150.50882749,2.13167306,1.9494,-22.59,8,57,545387.0,4894
150.33240587,2.04748703,1.9495,-22.06,8,75,491523.0,2207
149.68645534,2.20400099,1.9501,-21.68,11,75,594256.0,236
150.64507375,2.18788769,1.9502,-21.75,8,74,583657.0,1789
150.55630144,2.4788238999999996,1.9505,-22.3,9,79,777481.0,2825
150.63757428,2.09925132,1.9506,-22.72,10,78,525022.0,1802
149.7890802,1.81971165,1.9509,-21.7,8,81,348952.0,2540
149.77467448,2.12762454,1.9517,-23.64,8,97,543779.0,3322
149.84369652,1.86504149,1.9527,-21.59,10,57,377633.0,472
150.48079219,2.63002739,1.9528,-22.6,8,72,877252.0,2493
150.24236947,2.37698799,1.9536,-22.7,8,97,710654.0,5171
149.62570863,1.94248626,1.9543,-23.05,9,100,426381.0,2895
149.65025734,2.43812447,1.9547,-22.11,12,54,750294.0,4976
150.05194821,2.36973082,1.955,-22.2,8,108,706182.0,2723
150.05544361,2.21238952,1.9552,-22.12,10,64,600276.0,2642
149.50390548,2.75942291,1.9553,-22.31,12,59,958826.0,3300
150.10828083,2.15687612,1.9553,-21.85,8,64,562895.0,1500
149.80477623,2.32215176,1.9558,-21.5,8,60,674115.0,1497
150.34179929,2.45216901,1.9559,-22.46,9,67,759591.0,1779
150.0059777,1.71980433,1.9561,-22.69,8,50,285984.0,3981
150.15532114,2.29556758,1.9561,-22.4,14,83,655719.0,404
149.7819657,2.14739939,1.9569999999999999,-21.2,9,69,556574.0,5159
149.82586,1.75376333,1.9571,-21.68,8,96,306748.0,5094
150.47338997,2.62284423,1.9574,-23.28,8,84,873173.0,4714
150.34730748,2.72838697,1.9575,-21.83,8,93,939686.0,5262
150.03628541,1.94614719,1.9575,-22.45,9,58,428673.0,4624
150.6064494,2.55028048,1.9579,-21.21,8,61,823910.0,2900
149.9653237,2.28855791,1.9583,-22.1,8,80,650795.0,2796
149.78417827,1.79246575,1.9585,-22.44,8,54,332989.0,3504
150.39034786,1.90758776,1.9586,-22.84,9,63,404651.0,1488
150.42533202,2.17773248,1.9586,-21.96,10,52,577315.0,3345
150.03035435,2.30591285,1.9588,-21.36,10,77,662354.0,4385
150.04686288,2.20657702,1.9589,-22.08,13,63,595995.0,282
150.31065434,2.12526818,1.9591,-21.92,13,68,541541.0,719
150.61631993,2.69240478,1.9594,-22.24,8,78,916859.0,5142
150.30253415,2.14335765,1.9595,-21.64,8,74,553276.0,2527
150.01238798,1.68516465,1.9597,-21.57,8,52,263613.0,5330
150.35779961,1.83552048,1.9599,-22.61,8,57,358933.0,2851
150.05356032,1.87189336,1.9601,-21.26,8,55,381638.0,1584
149.98604126,1.98250791,1.9605,-21.11,8,85,450484.0,4436
149.99773295,2.30079652,1.9609999999999999,-21.63,8,100,658709.0,511
149.98708116,1.91606364,1.9613,-22.65,8,103,409677.0,4921
150.49500719,2.48863193,1.9618,-21.13,9,61,783068.0,3953
150.15496931,2.16991326,1.9622,-22.76,8,75,572566.0,3742
150.31666032,2.33015106,1.9623,-22.22,10,86,678459.0,3178
150.02173347,1.72599289,1.9626,-21.68,9,60,289296.0,1546
149.8523955,2.72363891,1.9627,-22.09,12,63,937114.0,4717
150.27100412,2.71186019,1.9627,-21.76,12,51,929334.0,1735
149.64793042,1.92724436,1.9628,-21.31,11,65,416431.0,4418
150.54615408,2.76203482,1.9628,-23.53,18,61,960609.0,3034
149.90450758,2.22467296,1.9635,-23.23,11,97,609015.0,1729
149.67627669,1.98898155,1.9635,-21.65,9,72,454598.0,725
149.62811516,2.75841684,1.9636,-21.75,9,52,958036.0,1551
150.47846711,2.48581117,1.9636,-21.12,11,76,781133.0,1564
150.38509536,2.69665479,1.9647,-21.83,8,64,919733.0,5231
149.9959911,2.27009772,1.9649,-22.79,12,80,639101.0,3117
150.35568987,2.14830306,1.9662,-22.4,10,94,557243.0,1694
150.27587956,2.08808449,1.9666,-22.8,13,92,518123.0,3247
150.03534792,1.69041785,1.9667,-22.2,8,75,267115.0,5017
150.40796017,2.20356324,1.9669,-23.21,8,51,594375.0,1719
150.53894788,2.26532111,1.9669999999999999,-21.45,8,87,636230.0,1717
150.17686714,2.10868536,1.9681,-23.04,13,68,531168.0,4234
149.56831196,2.59198568,1.9688,-21.47,10,63,851773.0,4338
150.22673335,2.32495987,1.9689,-21.17,9,54,674652.0,693
150.54887643,2.27632798,1.969,-20.63,9,64,642752.0,496
150.46825785,2.15307961,1.9703,-21.02,11,64,560015.0,1476
150.24263837,2.25825566,1.9704,-22.92,8,78,631934.0,2918
149.96358775,2.12123583,1.9707,-21.35,11,62,538605.0,3473
150.32787869,1.9884955000000002,1.9709,-21.28,9,51,454186.0,3012
150.22576636,2.29736299,1.9712,-21.2,8,75,656600.0,979
149.97246263,1.90895966,1.9714,-22.24,8,104,405200.0,4202
150.46221025,2.61322499,1.9716,-21.72,8,64,865071.0,2435
150.39993666,2.13845868,1.9732,-22.99,10,103,551038.0,3703
150.04725754,2.3032418999999997,1.9733,-21.33,9,117,660677.0,964
150.02091399999995,2.29957088,1.9735,-22.11,9,72,658453.0,4229
150.516529,2.49305444,1.9749,-21.26,8,104,785589.0,4530
150.37016893,1.97141139,1.9757,-21.4,8,76,443830.0,4756
150.37590456,2.12721062,1.9759,-21.09,8,99,542891.0,4041
149.91060861,2.28055166,1.9761,-22.86,11,64,646037.0,4358
150.44951325,2.65615402,1.9764,-21.77,8,81,893295.0,2545
150.08294304,2.25080127,1.9767,-21.96,8,75,626175.0,3414
150.07554421,2.24773452,1.9771,-22.24,9,72,624009.0,1544
150.22441640000002,2.34626344,1.9772,-23.17,8,56,690659.0,3519
149.69915780000005,2.30837731,1.9773,-22.12,8,61,665695.0,2450
150.12851779,1.81500103,1.9784,-22.68,9,53,345880.0,2039
149.98412589,2.11014985,1.9785,-21.67,13,112,531316.0,3293
150.02044201,2.22129239,1.9785,-22.54,10,109,606316.0,2403
150.00646882,2.19001809,1.9789,-22.5,14,78,585133.0,179
149.53634134,2.60111292,1.9796,-22.39,8,64,857602.0,3508
149.91571933,2.32908367,1.9797,-21.38,11,93,677353.0,2068
150.27560544,1.79397192,1.9798,-22.85,8,53,332232.0,5006
150.31013106,2.43011441,1.9799,-22.99,14,55,745392.0,430
149.77107542,1.82343236,1.9799,-21.09,10,72,350773.0,1518
150.01081658,2.0788637999999997,1.9803,-22.14,12,74,511788.0,452
150.02259257,2.33322766,1.9813,-21.1,13,75,680820.0,1985
149.59028097,1.72200849,1.9814,-22.53,8,88,287024.0,2420
150.36384797,2.76122366,1.9819,-21.73,13,62,959759.0,4995
150.0319134,2.35338608,1.982,-22.82,13,73,695288.0,478
150.13833267,2.26481854,1.9821,-22.31,8,102,635879.0,2422
149.64775519,2.2144011000000003,1.9823,-22.48,9,85,601509.0,1595
150.17655252,2.20846804,1.9826,-23.29,13,105,598436.0,1981
150.18187367,2.48196958,1.9827,-22.05,8,57,779177.0,4760
150.33099754,2.10438326,1.9828,-21.47,8,94,527402.0,2408
150.30801081,2.00796579,1.983,-22.52,8,73,466512.0,688
149.59788398,1.95831215,1.9832,-21.69,9,94,436166.0,4604
150.35909538,2.15277888,1.9835,-22.5,11,88,559944.0,3371
149.78858588,2.35291022,1.984,-22.58,11,50,694640.0,4423
150.17039393,2.70288658,1.9845,-22.71,14,73,924583.0,672
149.93763638,2.34180845,1.9845,-21.79,8,64,686773.0,2002
150.38919578,2.20458539,1.9848,-20.89,9,58,594334.0,5036
149.47998702,2.60131844,1.9853,-21.66,9,57,857554.0,4422
150.13384943,2.23019488,1.9854,-22.4,8,52,612494.0,911
149.94653653,2.14120004,1.9857,-22.25,11,72,552321.0,2001
150.26839918,2.03817657,1.9861,-22.95,10,107,485776.0,1226
150.08423502,2.687785,1.9863,-23.2,8,67,913926.0,2024
150.17411743,2.13482961,1.9868,-22.44,9,83,548497.0,4454
149.93487746,1.95971156,1.9873,-22.24,10,99,436211.0,1268
150.01602312,2.15274144,1.9880000000000002,-20.71,8,61,559673.0,4862
150.41397913,2.64499116,1.9882,-22.08,9,62,887099.0,2838
150.60804897,2.23289288,1.9885,-21.97,9,70,614594.0,1280
149.82455143,2.31690319,1.9885,-21.24,11,51,669293.0,4679
149.87031629,1.84655294,1.989,-22.27,10,105,365524.0,2892
150.33149436,1.72822167,1.9891,-21.46,12,73,290956.0,1285
149.57329663,2.72205793,1.9894,-22.0,8,82,936561.0,1264
149.86089738,2.67789737,1.9895,-21.41,8,68,906723.0,1266
149.68969853,2.68080593,1.9898,-23.23,9,51,909903.0,1276
149.60177984,2.66271361,1.99,-22.94,9,61,897882.0,976
150.43060199,2.09060218,1.99,-23.76,13,80,519932.0,527
150.67325019,2.3432057,1.9903,-22.9,10,67,687819.0,2056
150.01176882,2.37467457,1.9912,-22.94,9,72,709264.0,2822
149.98617561,2.37092442,1.9912,-21.89,13,79,706474.0,149
150.32522012,2.23701609,1.9912,-21.32,8,66,616455.0,1293
149.72948109,2.06516779,1.992,-22.65,8,126,503186.0,4089
149.99667011,2.29851364,1.9923,-22.38,11,86,657941.0,246
150.46742196,2.09936633,1.9924,-22.42,9,58,524819.0,2028
150.2080604,2.72698146,1.993,-21.49,8,61,938720.0,5332
149.64822568,1.91257387,1.9931,-21.46,9,80,407009.0,2038
150.35197973,2.59334002,1.9934,-21.26,8,50,852201.0,5312
150.21316916,2.73033206,1.9935,-22.59,8,74,941340.0,4632
150.24947629,2.32943917,1.9937,-22.58,9,88,678409.0,1249
149.99328859,2.03036469,1.994,-22.17,10,56,480550.0,1421
149.57520296,1.8164761000000005,1.9943,-21.21,9,71,346177.0,5062
150.52269821,2.06963028,1.9945,-21.43,8,60,505580.0,4420
150.47342774,1.73454592,1.9949,-22.07,11,60,294795.0,3220
149.76907397,2.1003381,1.9956,-22.32,13,81,525477.0,3503
149.6952566,1.9225576000000002,1.996,-22.54,9,74,414133.0,1898
149.69718215,2.02779669,1.996,-22.31,11,68,479003.0,1430
150.0238201,2.11823902,1.9962,-22.53,13,86,536847.0,1408
149.57419967,1.7658208,1.9971,-22.05,10,66,314249.0,923
149.96239007,2.14011473,1.9971,-23.44,11,56,551898.0,3409
150.41743197,2.15418857,1.9972,-22.74,8,90,561462.0,1413
150.64128817,2.38001069,1.9973,-22.92,13,53,713109.0,2468
149.77596387,1.79673944,1.9974,-21.98,9,73,333999.0,1915
150.0547365,2.06182159,1.9976,-23.02,8,52,501151.0,4277
150.39737259,2.34253528,1.9977,-22.94,8,57,688032.0,5027
149.5147224,2.17826091,1.9982,-21.83,8,67,577219.0,2475
149.73250249,1.85611056,1.9983,-22.72,8,65,371522.0,2473
150.16837858,1.99096432,1.9988,-22.84,9,89,458176.0,2462
150.35737702,2.22788653,1.9992,-21.45,8,58,610382.0,2888
149.94315356,1.96531393,1.9995,-22.12,11,64,440092.0,823
149.96768559,2.03850342,1.9995,-20.24,8,80,485357.0,5110
150.10558079,2.31425226,1.9998,-21.77,11,74,667828.0,494
150.08647049,1.96740608,1.9999,-22.17,8,69,441525.0,5341
150.33069075,2.73613497,2.0,-22.19,8,75,944471.0,2730
150.44895931,2.0256717,2.0003,-22.76,9,55,477829.0,3215
149.9831082,2.11422848,2.0003,-22.69,12,112,533904.0,1023
150.5797675,2.69955177,2.0006,-21.32,10,64,921318.0,1972
150.27186942,2.1052506,2.0006,-22.32,8,58,528615.0,3200
149.70143311,1.86271749,2.0006,-21.97,9,57,375300.0,1465
149.55019317,1.68158716,2.0006,-22.2,9,51,261554.0,4200
149.96122478,2.35837004,2.0012,-22.39,11,71,698378.0,1015
149.49602341,2.67722534,2.0015,-20.23,8,66,906122.0,5360
150.31796751,2.32505914,2.0023,-21.1,10,52,674806.0,3695
